review_uid,destination,pool,stars,text_clean,aspecto,label
gm_c34f3bd62e403dee,Santuario Histórico de Machu Picchu,B_minado,3,"The site itself is amazing, the intense crowds, inconsistent enforcement of rules (sloppily run) and guards every 100' whose job it is to just keep you off the walls and moving 1-way through the park even if that means you can't get back to your bags ruins it. This feels like the Sistine Chapel, guide you into a crowded room with 100s of people trying to sit on the ground and walls to admire, with guards quietly yet firmly yelling ""no pictures!"" every 30 seconds. It is hard to have a spiritual moment in this environment. We got to Machu Picchu via the 4-day Inca Trail hike and it seems like the guards don't love those folks as we walked in with day packs and walking sticks. They wouldn't let us put our bags down in the normal spot to take pictures and also blocked half our small 4 person group from getting up into the terraces to see the upper portion of MP (but we got in since no one was checking when we walked up) - this is part of the sloppiness I was referring to. My wife and I both agreed if we had bussed it up to MP and been part of the 1000s of people busing in to see it and then shuffled through it, we would have been really disappointed. Fortunately the 4 day hike we did had incredible ruins and views to see that were near private when we got to them. IMPORTANT: We both paid for tickets to climb Weynapicchu (sorry for spelling) but I bowed out after seeing it was a 1-way hike (my legs were exhausted from previous days of hiking) but my wife powered through and did it. THIS HIKE IS INTENSE. The stairs are all super narrow, you can easily fall off and die and they are very tall making scrambling the preferred method to climb them. Keep this in mind when people tell you how pretty the views are up there and you should ""totally climb it""",limpieza,ausente
gm_428c9fb1266a409d,Santuario Histórico de Machu Picchu,B_minado,5,"I was there in the Ninethies, it was less crowded and of easier access. On the other hand, we bought entrance tickets only the day before, despite the creepy and weird official reservation system and other hold-ups tourists are being scared with. We easily found a private guide on the spot, very patient with us. If you have time, take the tourist train and try connect Cuzco/ Machupichu with Puno, e.g. Titicaca lake, over 10 hrs ride.Magical spot indeed",limpieza,ausente
gm_6329686219656016,Sitio Arqueológico de Ollantaytambo,B_minado,5,"Negotiated a private taxi to the site from Cusco as the bus fare for 5 people isn't that much of a difference to warrant the extra time travelling. Market selling all kinds of souvenirs at the entrance to the site. Tickets should be purchased in Cusco prior to your visit. Easiest option is to buy them as part of a package at Sacsayhuaman, the fabulous Incan and Pre-Incan site in the hills above Cusco. The site is fairly compact but you should allow at least 3 hours for your visit. The site is not suitable for anyone with walking difficulties. There are marked pathways to follow and handrails to help those people who struggle with heights. The Temple of the Sun at the very top of the site, made of Red Porphory stone speaks volumes as to the age of the Pre-Incan occupation. These stones are massive and incredibly weatherproof. The fact that you can only just make out the Chakhana engravings on the surface of these stones only confirms the fact that they have been in situ for thousands of years, not centuries as the guide books will tell you. The actual Incan ruins are also very impressive. The town itself is worth an overnight stay with accommodation and plenty of places to eat. You can, as an option, catch the tourist train from Cusco to Ollantaytambo as it's on the line to Machu Picchu. Toilet facilities are available inside the site. Child friendly enough but keep an eye on them as some of the drops are sheer.",limpieza,positivo
gm_49a8c28d2f7922a5,Sitio Arqueológico de Ollantaytambo,B_minado,5,The stairs look more intimidating than they really are. Go to the top and wander the paths. My 66 year old mother could do it (slowly). Very cool place with a beautiful view.,limpieza,ausente
gm_f18258736b163536,Sitio Arqueológico de Ollantaytambo,B_minado,2,No lawn maintenance. Not impressive. But surrounding areas awesome. Pinkuylluna was better and free.,limpieza,neutro
gm_8b8a84df4ff32b87,Sitio Arqueológico de Ollantaytambo,B_minado,3,This olace was to crowded! It is very nice but You shall spend here at least 3 hours,limpieza,ausente
gm_959cf2c4701ffa1a,Sitio Arqueológico de Ollantaytambo,B_minado,5,"Ollantaytambo is a destination that combines historical intrigue with a bit of a physical challenge. The ascent involves a somewhat demanding staircase with quite a few steps. While it's not exceptionally high, be prepared for the climb. The entrance to Ollantaytambo is conveniently included in the partial ticket that covers four significant sites: Ollantaytambo, Moray, Pisac, and Chinchero. These are the typical inclusions in a one-day Sacred Valley tour, the ticket is not included in the tour and it costs 79 soles. If you're a student or a minor, you'll be eligible for the general ticket, which grants access to many more sites. However, if you're traveling with a group or on a tight schedule, you might not be able to fully take advantage of it. You can find tours starting at 100 soles or opt for private tours around 180 soles. I recommend purchasing the tour once you're in Cusco, as they tend to be more affordable than booking online, where they can go for around $70, which is almost double the cost. The main difference is the quality of the food. The tour I paid for was approximately 120 soles, and while the food wasn't exceptional, it was decent. Our guide recommended staying in ollantaytambo (which is almost at the end of the tour) to facilitate an early morning departure to Machu Picchu since it's much closer to the Ollantaytambo train station. The journey takes about an hour and a half, allowing you to arrive at Machu Picchu early and return later. In my case, I had already booked my round trip to Cusco, but I think is a good advise for people who is planning on going soon. Overall, Ollantaytambo has awesome views and an amazing history behind, I’m pretty sure you’ll enjoy, you definitely need a tour guide to go here, otherwise you won’t enjoy it as much. You can also buy souvenirs here.",limpieza,ausente
gm_9be775997171b19d,Sitio Arqueológico de Ollantaytambo,B_minado,4,"Good view, bad bathroom. No toilet paper and Urinal out of order. 3.14/10 -Men's bathroom Female's bathroom No toilet paper Both rooms are a little dirty and you need to buy toilet paper outside.",limpieza,negativo
gm_d991b2956aa8ed56,Sitio Arqueológico de Ollantaytambo,B_minado,4,Impressive and interesting archeological site. Walk slow or the low level of oxygen will hit you! Hire a reliable tourist guide to understand why and how it was build. You’ll be amazed!,limpieza,ausente
gm_c819757a001a9cc3,Sitio Arqueológico de Ollantaytambo,B_minado,1,nothing interesting. Expensive ticket and nothing special. if you already go to matcho pitchu.,limpieza,ausente
gm_db428e8a02444f51,Sitio Arqueológico de Ollantaytambo,B_minado,5,"It was beautiful. We were on a tour and learned a bit of the history of Peru and the highly advanced Inca Empire of South America in architecture, cultivation, and aqueducts to the Nasca lines. The people are shy, but friendly and courtesy once we got to know them on a personal level. Their civeche are hands down the best I have ever tried so far. We had a wonderful experience. And are planning to return to visit Machu Picchu and I, to seek spiritual awakening. Don't make the mistake that we did and make reservations for Machu Picchu months in advance because tickets sellout, for transportation, I recommend the luxury buses and be prepared for the two-miles-high club hike and altitude sickness. Have a great trip and a happy, prosperous life!",limpieza,ausente
gm_4a50b1f6a6ae4dcf,Sitio Arqueológico de Ollantaytambo,B_minado,3,"Ollantaytambo is a small, very touristy town and an important Inca site, known for its massive stone terraces and steep steps climbing up the mountainside. It’s believed to have been both a ceremonial centre and a fortress, with impressive stonework and views over the valley. By the time we got there—this being the last stop before taking the train to Aguas Calientes—we were exhausted and didn’t bother going in. Those steps are no joke. We just took a few photos from the bottom and left it at that. The town itself is full of stalls selling similar souvenirs, so it can feel a bit repetitive, but the ruins do stand out, even if you’re just seeing them from below. Martin Boyce Barbados",limpieza,ausente
